x2 floor x1 acos max,x0,x1,x2
1.6848735041460767,-0.47813523602962393,0.1643156432371784,2.5699383462171332
1.9262760261925413,8.573459721957517,-0.5064892627852946,1.7140357985081152
1.2626665308090985,-7.990762911065535,0.630838163017585,1.4641500866213677
1.7681923664923849,6.299028855623234,-0.21349779675009573,-4.71175691684124
2.5359241497832286,-4.285915010705694,-1.0802316980752373,1.908308649032956
2.005177339354055,10.08464375468383,-0.3564802717613288,-0.41950031316512093
4.8316219080824006,-0.521737190823325,-0.0375863804432915,3.4287377079776435
0.47825736596840096,-4.229242300080222,0.756417978377236,-0.47292469225881906
8.391053691235166,3.7864715190218456,0.9253639497136145,8.32296671640413
1.9831031324823252,1.663429588688142,-0.18197395075485812,2.8328899688244156
2.9324050582065984,9.366653016624985,-0.8936993635274364,1.2687856203705632
0.09675021255693216,-0.042177167034908626,1.1536994026804421,-5.896264506182254
2.8208447361236058,0.9410772695746183,-0.7675360916992153,-8.041891385533043
2.7190164691342114,-7.637072277809741,-0.9134032761311022,-5.880832947617721
1.454049446665536,-3.151294496179113,0.1607824373673036,-3.101786925060826
1.0633376198376003,6.096521641522544,0.27090380369508094,-8.758997634727894
1.739378216309664,9.094379781960836,-0.38086234211301967,-7.894513470127586
2.8312156347286046,-0.7980573752362771,0.21640108685946854,3.7695260573894243
0.19585157325820676,1.7866850095598494,1.0766078358789668,-7.964154552251447
7.867598109584856,4.400784859619113,0.6364588003434839,7.948481907809718
4.0258541870016575,-9.47944959207325,-0.15526400784398348,5.261840185159597
1.487695341379189,5.713848378212328,0.12404723497611526,-2.6433957057611766
1.5404473545629223,-4.027957904877967,0.04145474681846105,-7.316512860655198
0.683706781846556,2.4722572146378643,0.8036438327054697,-6.0028805169223105
2.3174944804653625,7.83748947091892,-0.6712799500609663,-5.369915713447668
2.999962673086246,-1.3183001920536082,-0.3312282248839422,3.4952464441099838
5.536805282124396,-7.343201955395161,-0.20408494112163106,5.675700392637175
8.835064281467488,5.7875675279524526,-0.8182706568654293,7.984993349040374
8.535023201372926,-8.095821108708671,-0.6576640002192196,8.241497397549583
