2.5029494178555467 x1 + floor x0 4.081396178184757 x1 mod min mod x1 log x1 7.032057211859151 ^ x0 x1 * max / mod,x0,x1
0.0000002933554301333004,1.5661971373701744,11.36540635687633
0.031591474244942776,-11.094139269725359,1.2541894241634672
0.0000003165471691943004,-4.293164454316102,9.729008432931584
0.00008256528387105716,1.8567430413350454,3.498937052180531
0.0000007548467920661094,-2.4797246190561117,7.176113759912884
0.00000022025438928375423,6.952778750812692,9.542248651155832
0.00000016065597242598154,-1.55598299608587,10.647178817301329
0.0000016565410774118892,-0.11831924384742126,7.941612761752474
0.0000015253566818278895,-0.2799929921732389,7.935138895187077
0.00000021922238346474968,-6.291672856956219,10.385361266811264
0.00000013810149136169036,-1.042788815996908,6.432634345562541
0.00000027690531229214706,-0.8254198077497417,8.1460746538937
0.002989756905876013,4.5624445510674345,1.530233282355623
0.00015165826596145454,6.990766172775243,2.563800389758445
0.00001610008256215973,7.568671914471906,4.746852500667369
0.000004063907280378066,-3.041643620553551,5.148052934215497
0.0012484444530327812,-6.012344464583556,2.4118558888674935
0.03433459261153666,-5.756253649049422,1.0701590951273008
0.0006107374410367133,4.483163009667619,2.8435283296558804
0.00019202722877377203,-2.235682534698244,2.493641622666338
0.0000010657105492973355,-5.052298104548271,5.351402426465674
0.0000000013330095128838116,-6.700805836121668,9.509122543124844
0.000000051149515947401215,0.9454628079084894,7.861404085145073
0.0045987899082180605,4.207214468882813,1.9763079260482763
0.001387308321380247,-8.826792272010671,2.21084828700761
0.0000009423753415059358,-2.45946634554226,6.945935510087755
0.0000004662700604579716,-4.019727020476906,7.493687986229566
0.00000015897281636227175,6.074793904516601,10.520781645849413
0.00000022085232956787934,0.13859114032314046,8.092600004823847
0.00000039577665778627793,1.4626171344421588,8.241707952305838
0.00000015428825126737447,-6.992013625428108,7.6232482214342285
0.00000008648557832892697,6.243080330848422,8.089385315805583
0.000002622361120594957,-4.858298409875775,7.1299950719118925
0.000000987113853155573,0.516025891114698,8.916640875381917
0.03403910814413121,2.8952733176545706,0.6786743013033135
0.0000005042758465691922,-0.8630262468738313,8.45746945409811
0.0000010204594116183784,-0.7584210101776188,7.590443332269812
0.00003519852546036618,7.926353812027579,4.320495136324082
0.040331447336269276,1.5827122497760888,0.12416823874516285
0.00000013807621786511148,2.511690703124329,9.591223433112493
0.0015038871582403086,4.0067710661151175,2.30458419529144
0.02601690481848708,-5.699836217121367,1.5975186992933235
0.000006966019088595038,-1.3413580952944621,4.80250207621582
0.00000026927676889740305,7.443056007370197,8.94587175521591
0.00037675020427413084,6.875923266015784,2.7628775161193935
0.000003159052520072005,-6.630356399171196,6.787236638306782
0.000008108227344281034,4.455919750857258,4.459993714740008
0.0000017709059081291606,8.651306150388798,8.57923604288553
0.0000005175168493047418,5.522956502617985,7.563832324413154
0.0000009844744806089013,-5.765127790313041,6.31418705135146
0.00000010694288862199777,7.274489777684517,9.67685221935403
0.0000003340676146355238,4.97345027057825,7.742447981059638
0.0004846753571257173,0.884461851828607,2.798628698633988
0.004489389853945573,0.6930602176302081,0.019336722858865653
0.03121158861598561,3.9790521783762838,0.5710686712723863
0.09025438881058681,5.568983759199739,0.23335469182577814
0.000003562248306809645,-0.5516486896475932,6.2243334587169805
0.0000009482003258669144,9.564017905882265,6.29949563486931
0.000036197719870276635,6.367742497350376,3.9163514194843234
