x2 9.651382856858351 x1 mod - x2 exp atan ^ atan,x0,x1,x2
1.4841422175006738,-0.06928128912013692,-3.5840038013043802,7.44340572612958
1.6854947871982655,-9.899863555297728,2.600787978610406,8.380830503637066
1.3424890009532702,8.871524059169559,-6.3279950072866455,8.911753904326021
1.2244535839703916,7.723257531247057,2.158958452540297,4.171520941219482
1.5716792652667542,-1.9824943642622324,7.752177023434344,6.719077658413426
1.103079438949441,-3.073683081306396,9.540542924704727,1.7085225857583006
0.17682315844202492,1.997191683110331,3.2226519760316132,0.17991679929415078
1.494862136107459,-7.917249797503939,0.3294045394875332,5.854140248916857
1.6034670995260802,1.9735130528626108,7.803178753510504,5.162878427632237
1.1413783777884428,-9.78720131502388,9.43560375495021,1.6743497259209634
1.3310740434477037,0.7544693387613445,-3.4964152533560773,6.537093941143404
1.1325074647615412,-1.3126674450207567,4.884577637949657,2.8216938429805047
1.3530588732445596,10.8797430340556,-2.8025924667692816,10.839144025764778
1.3970569586971646,0.43413166859739066,6.872402947974747,6.899554367190044
1.6918817398393176,-1.7875701637573291,2.915400747012336,10.08757585799901
1.2348867293117023,1.1206029707018048,5.386974915432721,7.988663049905651
1.298432635153734,1.8901230793433481,4.475964471524089,8.062810390088828
1.2880462380601985,9.798362147635688,5.320879030601984,3.365929020541908
1.5649487744450032,-3.347785255074718,2.78882692821073,8.962755585508319
1.4646517658945903,6.658928112925052,-0.6567459413761442,9.33620192074211
1.4392063791717047,-8.899156301032345,-0.3846449059645857,4.486541780034364
0.6695058538961937,7.5858993048342205,10.340104319314035,1.0510169388785744
1.5689374428546194,4.169084370742872,6.723033115298388,9.32854479712151
1.6129708362239448,4.338806855956828,-4.955074147206858,3.7316683454923445
0.020000573747517476,-4.976416272760872,5.71815717271535,3.7670972787143953
1.5821297067536995,-0.22053204871020388,7.501612240472781,5.527717253912221
1.454326539242682,2.8781051680603587,-10.436650577514227,6.716916383370595
1.3582190905899942,-7.497697677502121,-1.3305666492996293,3.043273781503353
1.2780390015818994,-9.877543445389184,-2.667890695470105,3.3540557011612906
1.4488979516030653,7.508513814726456,3.16823617295882,7.164919024126978
1.5863550103307567,6.752458292381446,1.96309086304222,10.016686311495727
1.1675264141965618,9.522424155550233,-2.974002339257176,2.781738890342776
1.5463407866976948,4.531427593074949,-3.110702543737183,9.836660968491522
1.4736059652268845,-8.007929078247484,1.4291174623463059,4.442860493739053
1.587373044058868,1.5208137706574416,-3.2510310651837626,7.300932003503198
1.720787095337024,1.0149027191115931,-6.769507265061476,10.318340332830415
1.5283226514377573,-9.1086944197623,7.964852702199514,6.833290102042273
1.1573923478449322,-7.8390956332866235,10.697057779773576,3.699931010724749
1.509502673563565,-4.683011133820473,-4.662197936946123,4.424669786373538
1.5906475171410885,-9.565494446138215,3.1472066306941673,5.523986168760173
1.3615609281917185,-0.8293134892198804,3.874823307942027,6.190472120204625
0.41617257134027996,9.708430910137523,-5.624765100553787,4.517833422364113
1.5477579277662985,1.2333469506530734,6.4110476671331895,8.70736074739442
0.011455322027861235,-11.085866191244776,-6.579572372182715,2.4417938208451555
1.174944744194656,3.4718811400954506,0.6667113547970654,4.281595284400223
1.6515846679595143,-9.009804348719392,-5.4913263380519854,7.618029136540183
1.60193893482449,4.771524797975142,3.827791070335516,9.60275089269739
1.358493725342749,5.352501031315186,3.0130712463872382,8.159019263870338
1.2106362574263214,2.9511565597504394,5.200125359346028,9.284317520060666
1.251720372732809,4.958656110953159,-2.7190356055419356,7.080781856198577
1.279345893911578,-8.591188648284383,4.860996480574589,2.3252562034581534
1.4938271375008982,-6.736131117248318,7.335816452139387,9.238837961988223
0.8685287334755613,-0.22988451294705095,-10.89605223813907,2.1655958799724706
