-9 x1 max cos,x0,x1,x2
-0.24737236870142734,-4.020257800057044,2.1344150954610397,-0.6804993516551113
0.5119763821736569,-0.08879866622616762,-1.1048076426304658,6.344095524928488
0.059365789622553254,-7.146683726551773,-8.635527420205422,-8.593987483073473
-0.879225042362886,-5.765458391193732,-2.525904570772,4.406261523680411
0.7837152324933976,0.36812877197072225,-0.5963573370968163,3.0240609269180077
0.07100097350743695,-1.2440577812434206,1.4722468543469962,-8.107981936465334
1.112175390196104,5.190155751643673,7.537464798918547,-3.5152615157001526
-1.1145133015269597,7.805140484211552,3.5425729363674927,8.272495348972285
-0.8154540009202578,2.1025725100502766,-7.311268843685525,-3.566119962738934
-0.600784764070798,-4.42838354068018,-2.2204283787867207,-0.5027576680769855
-0.8125343740834944,-0.37039553735889413,10.095040341542349,6.901313711345263
0.06416349252073393,2.244295379939922,-8.400056742217451,8.435663142867488
-0.6459365386219471,-1.864326968760409,-2.516878746274475,-6.1352585976422995
