2148.898294970497 0.8164427775226601 x0 max max abs,x0,x1,x2
2431.6445735608168,5.925812864620609,-0.44752349736269065,-3.0387621961062274
2304.454312410819,-8.007324604746714,4.3923343298821,6.036124277182466
2294.7247963754585,-1.9832232277146475,9.939018031990468,0.7671880281485903
1915.2819602946574,-5.184853612958134,-4.582022135023107,8.927545202172054
1919.3846429784555,2.0717444020485183,0.5827373848483668,-6.1270617695053975
1678.8944896497123,-2.2215505406304272,5.603632276718997,6.900816010004382
2084.480399582814,-0.07452933270649023,-7.793932140016915,3.447622813564679
1944.5053927396843,-0.4038650820301042,-2.303373697734881,5.385211080635705
2332.3870015949096,2.397858300418493,7.588167434528132,6.417777717735886
2525.283255785935,6.193257091992612,-10.023235911044,1.3701880294451307
2426.2698353031906,4.13635596559862,-8.459399541009226,5.444430712525345
2336.210807833519,-1.3463152131251215,4.577083890461597,3.249449114551433
2098.2054102841166,-7.9859803995574055,-1.424054145021988,4.078084144096672
2284.6425039078426,10.20687781736593,7.6070798812167695,-6.299149046378219
2112.982061878036,2.3063737409019005,-4.367673114999531,-1.7127896091443129
1859.5290454884068,-10.121718329528951,-0.4305765543861881,2.8251115697119586
2219.6054680875054,-5.873700016174373,8.204521667743292,6.462978732673816
2499.3067718663997,-7.038917439824159,6.616071917968534,-5.4560848824861905
2320.367755244225,6.385214715686425,-6.761739026636793,-0.4735913500509018
2227.633249119403,0.748795501846095,-0.7506968260237752,6.625527268217958
2119.5964544614258,4.015733518548124,2.4166432880090225,-1.512062403645215
2122.8105976943143,-9.333310842376559,0.9000798862374415,2.5862391883541904
2005.9344983049673,-8.479190596591527,-2.2393041801475913,-9.628752665741949
1988.4074255019582,7.30324812048997,5.3127841107777645,-2.6920195049331372
2078.7829731606744,-5.261202937048359,-10.171030550650688,-1.455657008346935
2259.997142076923,7.917436443452319,-6.808453794930348,8.886672016641187
2570.4429243475993,-4.858628165375267,-4.087571478917236,-2.549040587089157
2306.074241454534,-8.530857845865587,-7.8458809502478,-4.9536155361584955
2180.472300348341,0.6571122679965494,-0.6518206204205258,4.211700192413169
2122.4828087629235,-0.45809651533249984,7.0512255554567895,6.359966917157408
2056.1810673021887,-7.651086673066022,5.72165415211598,-6.682729447635526
2188.125932300291,-5.353900311904921,2.9825046744224983,-3.398140866169083
2042.2350896763419,10.02552244992994,-1.3476218051283861,-0.6336498554396464
1991.9605336464253,8.18747971890661,3.5729982598146752,-8.328426541256254
2244.1737283894668,5.262668948971178,7.40943647849901,-3.45223548859436
2402.2647827520664,-5.810381793201132,1.3007726613064192,9.910781692148566
1988.1851043772858,10.854299412258854,-3.2300378640394998,-7.2964988362769665
2208.0749948898406,7.273543532905997,0.5965850119988702,-5.5069569819450646
1952.6748783530215,6.739877757939679,-2.167474775783464,-1.4878174403068585
2271.5422779188766,-2.450116551985861,-3.1296947923158167,-3.6154632556386708
2085.8794420407044,-7.360725023094239,5.017759119436269,2.917917958327738
2427.520758994371,-9.102857447166425,3.7389063707898194,-1.7538994207114051
2235.496389258881,7.127710524674841,4.2322773173587205,7.944378500131448
2345.527140568782,3.363067846726593,3.487658391072158,-5.0099744894527385
2045.234179270037,10.044523515296234,3.6415687167511512,5.1753855205447525
2353.7245695687698,10.722110349007226,2.2873433115885544,-2.4645435341845987
2204.4798213493114,-8.289617157342525,-8.80155322761293,-4.014415058685082
2399.330124498164,4.970530591396211,0.10013408451829406,6.0171323069858555
1946.4815790688758,-0.6125675122120704,-4.232791912304864,6.402060635475435
1946.078404060851,8.510888412859057,1.0845459990657487,4.604494403661671
2210.7621680391762,3.426977258571122,4.998448234446749,5.858034758289628
2037.6004782346606,-1.7561368787424514,-4.480410061955113,-1.0832684441429128
1894.9089536780457,-2.697422509544007,-7.099184103197731,-3.8387791885850726
2056.6658385810706,-8.24701690748529,2.949830006882207,-2.0117211884133246
2432.036284778349,-9.14835038502032,4.81524548729995,2.642253719144003
