x1 atan acos x0 abs abs + 4.760863893244782e+11 min,x0,x1,x2
4.750931015096555,1.545005245530524,-0.7378437763649872,9.901299387875403
8.245512469161827,-4.814777701812725,-0.6756988473960294,-3.717635301710256
7.523544288403899,-4.647515990054346,-0.9870230231759167,-5.305125027455758
4.429751462894763,2.6091228794722463,-0.4185090262676666,-5.028809269270128
9.018129789416989,-7.703320184386345,0.8759411961262515,-1.6820220913194324
2.7486451268992673,0.7629572450084453,-0.21827770700504395,-11.293232433064711
8.435909974701683,8.902073922752285,1.5151454613271904,6.171911506724136
2.1409916774090254,1.546894048056485,1.0497484951705893,-5.534512828140099
5.725080143420494,2.9918762131200296,-0.9937520821146344,0.677128631849535
8.795157488124067,5.195509892155955,-0.16574631650656266,-7.275603084044704
2.7495903553076455,0.31510104418507273,-0.6111369999407322,5.661774278084911
7.443997424824539,4.741162398825914,-0.9254109798575035,-10.50361837475622
3.231407762113437,-0.9448039861337882,-0.4255281183686608,-5.4409689331628135
2.378676661222324,-1.580451064941082,0.6488253912549597,10.270037534212088
7.8178001643911585,-6.385689678019378,-0.03358686963201727,-2.1910153093881006
8.151057473556435,7.076558077134374,0.5668923224097625,-8.571656914984851
3.637414503580373,-1.978141163048203,0.3399480671091698,4.933692907332289
9.44282529963336,-7.067683597644456,-1.3994401819667153,4.417428258326396
5.101283180818599,-3.379463436273193,0.06061054139097315,-7.596631881593167
1.954845819511404,1.0971670203241972,0.6355157285362799,2.3622422352400934
3.1182591767734427,0.8254385219105688,-0.6675893208617156,-2.6301071066440014
8.047971692460063,-7.828093449985005,0.4156179665312525,-6.7379114381916585
4.445021257192647,2.262543760348562,-0.6598738350723754,-0.8511638069932345
7.578546448955982,-8.219860043033577,1.2019119937684366,7.025169744396941
8.585235017537745,-8.773015360111822,-0.06622501658208615,3.3097750035120823
8.870473007534454,8.64165436584694,0.8200803363232702,4.016775398109122
9.496885366010137,-6.477752605820504,0.2974008417094298,-7.392868583465981
11.636939324753707,9.767165162774006,-0.9089572447528959,-3.6738183734563687
6.33070331055333,-3.2909928215799873,-1.3226930696648855,1.5725183915765013
5.438204119592914,-4.02766193617147,0.7513171824492941,-6.058934804472713
9.454381193003695,7.104108485618034,-0.6787570158590365,-0.47602432401431033
3.5866617731714863,-0.6715777837849604,-1.1913612577208412,-3.9357441689401598
5.143197209294206,-5.753038017811122,1.4217656720677168,8.536609321606823
0.7714444140274712,0.2983773805388161,1.2407517110143784,-3.3953226323364607
4.825302224587034,4.168281965949802,0.3481085075177312,-3.8858641673081333
5.5920901895091975,-4.42434581859877,-0.4127031169486018,7.024147882042461
10.657370516414165,8.056747721448778,1.453767273698596,6.4735821906170425
8.64315812321756,6.702856494499981,-0.9017097436976828,-0.7807802268756701
7.806575238723858,-6.770373475508376,0.6504598248545004,8.532405814116327
4.221872728502481,4.134932396238655,1.0083447756005224,2.906435825005496
6.297711377395915,-3.4350247750936225,-0.9523236845439564,7.5148246774359855
12.69571382900362,8.807439590494809,0.098878347534432,-3.8638206753212914
8.226169298427378,6.961725797269453,0.7320460209735327,8.855209056566622
3.380659475069396,2.357376620879332,0.3744528022898905,6.516942104814461
3.8461965052343263,3.802849736929509,1.2812185672804528,8.131493251265244
5.022969853218246,2.845257015402459,-0.9166183334602307,4.401905728528977
9.479849077990185,9.427170325043978,-0.6013930860067062,1.4857206996949532
8.128398651246266,-6.9229123192302575,-0.8139384902749695,5.293447971273169
7.987034415750978,8.964209959400069,-0.12112230169834205,4.613206914048686
8.904395685573826,-5.957014081309235,-0.5430972634978481,-1.0300404865222026
6.768776776814399,-4.568718257381816,-0.6801987966054885,1.542224686265726
2.626142274376385,-0.34194395507258457,-0.4681686775290491,-5.876013230281698
