x2 floor 4.281238288623106 ^,x0,x1,x2
0.9225029195690668,1.3268148584373063,2.4567119095369248,1.9255072334761874
5416.607956701501,-6.048273234149381,6.4972059794082195,9.872072187558972
6615.304411346575,8.642641811420122,-6.1770177251735605,8.769161411125175
7118.050415313937,-8.699774880957236,-6.38440117052978,8.142626462683335
1739.8444317079986,-0.4679115760496704,-9.948486017226488,7.57556926023488
1.0162052581087777,8.897589994761935,2.329124216120182,2.0491521476626464
2279.2081731830062,5.816657202963068,-5.130545315824541,5.852465554230806
6433.716965604814,0.979767244287699,-4.403102650770625,8.540015394025577
974.0897320790373,6.278373696573507,5.1398524248139905,6.24620536186166
13933.311672497728,-5.512850161164571,-1.8003869267813888,9.699436285769513
7224.450468778131,7.285019726009779,-7.582288048595168,9.649417788354192
13450.149101646126,-8.424418316815547,6.875612131481044,10.041525285780473
12961.36394020387,3.5570073609788926,-7.487410357460858,8.945163140312525
0,-0.6417363299077319,-1.80240294744588,1.0634072965790993
0.8232883295636817,5.0577028238583495,-6.763569809341376,1.7411025267704452
860.1411414543392,-1.1375465563817604,-2.4468453015373153,5.455361073151611
7011.891260944876,8.61541982375156,-10.425795171730696,9.494944834991802
10245.161136628603,-9.660646601024721,-7.112230114434859,8.793862158781925
1107.1288271519372,-1.8492241625402628,0.13367153610318502,5.334967004735987
7945.687187100549,-1.9938534976681728,5.98152537139215,9.974687564330178
7029.789918617251,4.744227238463493,-7.391602263670663,9.234545139890434
135.65611896223646,5.4388272121980545,2.4554921426083145,3.0899869099934945
3974.482152899333,2.415649901812862,-2.7930048098839677,7.4699483056185585
1.0179535917090856,-4.112558901132709,-1.193511951537217,1.850829920165549
8884.738611841662,-1.184010148308998,-7.558223017822148,7.613807844606618
18.17962819998953,-6.396494322428852,3.3634460106185795,2.7371751558223174
1122.0525877183984,7.190552095830719,-5.090485444874909,4.920194598702451
900.8664189049728,-8.09786847884464,2.33517523544487,6.131183730661808
11097.824566436877,3.3179433808977628,-9.423885505476301,9.029943560395008
3933.5195842281223,-6.788610045011223,-0.8395662496568158,5.884746734482443
399.856568461564,-6.931426374708528,1.9828013631085044,4.391779258921305
2322.956493014427,6.913642931618193,7.215405290174181,6.992037533444885
4299.946267717116,9.801518095534789,-10.188374162039686,7.573919728591279
6891.298659411954,-7.268453473074366,-3.167186852278789,9.544224439755258
746.850609866532,-9.517569431466633,-2.503269829567824,6.576504736229549
358.59812357102055,1.7285747690345283,-8.470248196123565,4.880777402886994
0.9485551486331679,-9.485214721408155,4.873528907772315,1.3503072043461262
0,-7.799407162792763,-7.776599417288696,0.7133208921050627
0.9739400260730304,-2.8930523886002875,8.484814296951194,1.8398081405178917
971.6752201301733,4.609875744837724,-0.015373992349894392,5.140739755328797
2099.8956266469277,-2.52979742233454,6.627579327039849,6.678767133510815
423.21574391682265,-4.153763065312526,4.1038550877724305,4.062867080193656
17.051803994992873,8.342535531436244,2.5183248067639155,2.2691747125142037
2128.1368701879333,-1.2557991437418583,-4.445819077881344,7.134992166914611
0.9905166422867047,-1.5553559082818422,4.459936348031604,0.8872687677575298
20.035732423212085,-9.333792012522204,-11.65761032945998,2.9442136066076903
4230.986189719365,-6.902709452152372,-6.423626595654281,7.47041305078344
402.59294047665196,5.5995149325199085,-1.8125560273080636,4.2556208227196
11694.509332145319,7.942560798257621,2.9431511567107216,9.807307452780254
2224.670654350245,-2.8130406919106545,0.9858716674759531,7.010756118506037
374.4668784266118,-7.466704104238299,10.628647568991981,3.5312907946360026
3603.3718787930866,-9.179258699880624,9.775342412946236,8.117248516550514
