5.242666888685729 x2 floor max exp,x0,x1,x2
193.9846702451815,-8.634083698756331,-4.135766401228115,-6.401234137525901
192.5533495084605,-6.4677955365604,6.981217988179444,-3.4514453840168113
1382.1983805843765,-10.160588742843665,-8.548326866510317,6.347840086710576
179.61838485998436,-6.718182182773623,2.273285495561261,-6.644440615736956
8432.151075285305,2.892669993570966,-7.695159505047307,10.44793073360246
1392.4345764416737,-0.616415344860751,-9.18301010387726,7.76139589767387
218.88704528795108,6.8573041349317805,-5.4666494441168885,-1.3684388124370102
201.88719126617804,5.986454078810993,-0.10385370774252185,-7.926856848151135
161.80398921884859,3.7650046558970827,1.1415105182996768,-4.402131086375572
202.0144499117194,-0.6795932490673808,6.17518594947199,4.391721750633529
191.068131330522,-1.6456755921115926,-0.689573829456789,-9.088226915822132
145.84648428159298,2.355882976943121,-2.092098128096398,-7.853388496406712
201.17593631658394,2.172853864509742,-2.7737473358820415,4.214106493764791
194.19373777277875,3.71588011333589,-1.9422054093586085,-6.263982055575238
211.53127283691313,1.8721471190955699,-7.193711852487078,-4.825595987503275
199.50144032296382,-2.49869474436394,1.9157665806096436,-5.787317660416688
179.15186178704226,-2.6173066733028363,4.7573303185413955,-7.711418955871911
215.92090943422204,-1.8736424232270945,-7.496424079571209,1.253238774157756
177.4073182022456,2.538641652753395,-2.714677341218114,-4.41136796263537
7324.753296228721,-0.2335457693478002,-7.523096880718685,10.241468130770642
176.47379385473286,-5.106748625656775,4.831924677019119,1.8978623948926698
2629.156723493012,-4.636177230266669,1.6801897073246006,9.49069380616566
154.11014704461726,5.236096813787377,3.457736714899126,-7.355697399561504
216.22963766799387,2.1637532253220115,0.45715616946080895,5.473022932983943
166.59984879515972,-0.6471222645987611,-2.893999288134128,-6.898451964002151
194.13712698506336,3.957846638340902,-6.340704927526731,-1.1415726103984611
185.2113189297562,10.10910560118876,-0.9361154898422552,-1.7174846409436295
165.0499284812044,-7.680916901294685,7.138722093681247,0.2306495236365408
166.1145705682334,3.300060171113002,-1.5868029411822084,-8.638138071865438
187.60553027385495,8.332955462648206,3.0034028783636857,0.8519320798560849
1279.5361087777292,8.308557750067477,4.746009265579714,6.667700323298621
187.3956486525985,-7.68731837952455,-5.22294764605456,-2.571955518331927
188.19690814231095,-2.7805393442278894,-1.1486375902498898,-0.8893871351325696
163.94959489413333,0.198262510065845,-4.155755464526447,-4.536585469644797
438.8007301827442,4.203945582257029,-2.515246941356791,5.944432204360092
208.74642307072588,2.2429452789903355,-4.700067564060162,4.703638061290585
172.18941223221816,-7.8355424984813995,0.18414924109628264,-2.2998152190498806
178.69340570382644,-7.962784201605922,-9.492428097395397,-7.5756014159769975
163.5566089785791,2.8974891946442347,-7.4845898000958355,-6.628670343441046
211.71515743364023,-6.2189605341178975,-6.7512749161201295,-5.230994812667875
210.8251882496251,-4.291642984633183,7.963289232557133,-1.983285308770649
185.59265643445397,4.7110877583943145,9.565856849971249,-1.8909015750501141
196.79086622778607,-5.163180681211721,-2.974768924107289,-8.89930426639535
1222.6294136607912,6.197013188010726,8.83456098342246,7.257600922295538
172.49498887518385,3.99023524193037,5.9069984948681755,-5.6520686110399865
166.22422614929738,-3.7136455002166904,-8.58217482945406,4.859489452100521
998.1985406515413,-6.989252911365198,4.333850164391169,8.285687311930428
213.43569397923974,-0.6623530726899741,10.034015306133798,-9.749123554752359
216.57737673425552,-6.648556989039343,1.3629358551909396,-5.682653580764555
192.33449861595886,6.3278399506262355,-5.798314173269924,-3.4175039637915345
7609.234361028262,0.7316265695364025,9.013971104656893,8.41104804484182
213.48149597061922,-6.050122580108835,-5.023209403636217,-3.892684499096959
151.9179977866598,-5.009478304171414,7.0300717152095125,-7.258228494196462
191.0394953647341,5.747478331458642,8.553911357801649,3.4827460680597575
167.11889585785815,-0.4827365954461737,8.537923539962689,0.8690315303610128
228.32251898863012,-5.588094815489892,7.38889627144657,4.331025124005856
170.04031127611495,8.741340390403609,0.687177702563478,3.0237383764725756
192.6785329046205,5.363108127804588,3.179022303278655,-1.6248756536790956
212.71619671389038,3.3878454302757106,-9.98598455000641,-2.6738806194086346
187.17833606095303,-8.682153308586743,8.127722260741207,-5.358565418895098
179.70479056041353,3.015875609533923,-10.009192801580502,-1.9657576940098256
161.760484474761,-4.792551883438101,4.5174754475872385,-6.2376050661207545
177.30626519164892,-10.196518448735857,-4.974287261429999,-9.767557145944997
157.96878532786712,-7.560537331590696,-10.823006217564537,4.900884229148237
1153.6630192368002,2.017659317744298,-7.6944545841549274,7.496314179594768
195.7976293697929,2.6135579511869835,-4.754048692778936,-8.887705059483753
201.92247769916682,0.6023083935293505,-1.381033124561717,2.2164628261683377
8792.82896006219,8.96007013687464,5.855260691614423,9.762024005545733
226.33505066626233,1.0447354146488097,-6.3042942934221955,-2.7759126091459416
180.8229183156792,-7.95510153619677,-2.3184615176319747,3.424645281810133
