x1 exp abs 0.4373528220903342 x0 x2 / / min atan,x0,x1,x2
-1.7085454212653677,0.1498195211558993,5.102471240621692,-8.724707845393672
-0.43051836046729774,-6.5228059463710775,2.62547180121773,8.705684579106324
0.00011506776554263376,-4.893037210538689,-8.62523942156274,-0.3488820203784086
-1.0253298241201545,2.213841116764073,-10.05833523484529,-9.130792002264743
0.35705859313070937,8.282917796807173,6.126041702293786,6.642664179960998
0.1858526387703897,-5.954268974188621,7.857233585751125,-2.2098777707600457
-1.5037236706159631,0.6278858563409011,8.482680409964821,-10.482746186270635
-0.20402082667301583,4.592178862364892,-8.145496114835286,-2.807831735639736
0.026276832931293546,-0.701328811077551,2.1171701953145643,-0.04398328229259576
0.4055530311011333,-3.367446567345009,0.5889474338372557,-3.1495338872330896
0.7396181958345904,-5.406900619811749,5.977820802393287,-9.118396048039145
-0.36041085220455016,5.62064488604271,1.8569375886402526,-4.809351490519946
-0.3185889620518678,-6.344827935991772,3.524567226847242,6.4096106160833495
1.377120240051886,0.40756121436985565,7.991554096889165,4.529645536375025
0.010596177202623359,4.762128152314785,-4.666896146626657,5.0842683435479366
0.003169555423559411,-6.124572489906269,-6.44096512292797,-8.456823192500009
-0.19788976329880426,8.097455430546574,-3.3291517397363464,-3.3077029628543615
0.23481426281233148,7.343748269084247,-0.3069635498624543,3.856589815617977
-0.4461903109133515,6.726783619637817,-2.7194631483855023,-7.523684960997991
0.22243550823989247,2.784599388535565,7.703112185476162,1.3533503954292583
0.194309606385599,-3.248316075041093,-0.07261423816036067,-1.5774158973973678
-0.5517358715587691,4.715514237386505,5.775531296005023,-5.3601203243781015
-0.14268929324672286,-8.500278763794265,-1.5122368475121317,3.0632425450626446
0.09409920683193586,5.625429318323919,6.685210969094302,1.1651215012115657
0.4813256108282699,-5.561148620214245,7.497792162877566,-7.018408448552656
-0.2857720395375995,0.16338093707911916,7.634333808951058,-0.12373170369830394
0.1511772321757031,9.14510226071021,-0.5975839698245513,3.459138845085061
-0.1646325312518252,9.699904838461405,4.305549930039022,-4.014124983278933
0.19466616389985894,-3.9806646915401123,-1.424000115597495,-3.075811231877386
-0.7613858856394413,-3.6162667722499853,-8.41042721310001,8.857429869553236
0.234546799065654,2.9823830577443844,-1.5440682263764174,3.2892876165040494
-0.392202012287015,1.9284788996562845,-0.5252909192001095,-1.8997331096890762
-0.22847945978652487,-10.127184057768684,-8.288716881319356,5.913848701691325
-0.4092437073550673,-7.769203990418004,-2.037598123139575,5.583835171006693
-0.22000853845400686,9.169096286388388,-3.217076218468723,-4.921224423363874
0.06474735691979883,-9.507124009358387,-2.4249791699850345,-4.962018336890778
0.0032234287126927164,10.048069979165351,7.917552661817513,0.06609334149683693
0.00043561847600281976,7.469061524151944,-5.603606020909431,1.2330770290981719
0.4929403814119917,-4.250098593286491,7.787182330115449,-6.25765526581538
-0.6882333466968706,-4.567163235804371,0.4414317802419925,7.360911016781125
1.316461595813005,-0.7182634751921749,11.962597175344076,-10.424151750645517
0.03714807475272796,0.08409973715456247,-3.345196580011933,4.037981388300827
0.5978741240345797,-4.627796450116755,9.592874436382917,-7.829738233458677
0.06198395672217605,6.554636887115792,8.62972256031172,0.9679382404907806
1.4079986557457767,-0.26364340840933725,6.388600474583979,-4.271762979932996
0.2431682146257828,-7.842278616090531,8.695309321115666,-4.7633872752293325
-0.25990678987916066,-8.540696343766099,10.819063312104788,6.648106629962157
-0.5967508236541845,4.347585519025738,-7.3630084950058885,-8.898546619356836
0.0009336343223296721,3.0781665262897135,-7.248801716423985,6.650865977425628
0.16138439956810585,-8.794358106146364,1.2175965422069426,-3.394030521915735
0.004445083590003892,2.257083853784923,-5.53581607437145,10.461309245992878
-0.2875699798073324,-9.754655695270136,-4.999127875757455,5.4135365244808265
