x0 6.568287467921849 * floor,x0,x1,x2
55.51259239636808,7.6558200781181105,1.6006091665482267,4.546559477281135
0.9046216512205341,0.1514321318642727,4.4380180621338114,-11.453357677734092
-34.767508100789236,-4.210677015882125,1.615626557026472,7.971528324479817
38.00509824239959,7.380691845957114,-4.470287130858909,5.8272911440615935
-35.56802532497637,-5.73574850441778,-5.100661509732388,-0.9425037548123989
53.11090272440049,8.920908633486984,-2.2929624545671623,1.0510003106744097
56.280824847399366,9.027797087032129,0.5381616823606321,-1.2505016277525982
-64.86850981107334,-8.955852264755418,2.3966979994963977,-7.809935825207286
29.325640946198753,4.68810815566151,-7.371933850546783,-2.894351731316719
14.134872427114074,1.9411651945098642,-6.38517894609633,8.647902221810455
15.848569271653268,3.3015915370400304,-9.187507149460936,-2.6682896397229854
-74.87626162022177,-9.768662795134718,-0.7519977241476564,0.09634457684311673
-63.845795412934535,-9.917240948615316,1.7276707104045455,-7.434919974277846
-24.015674902286026,-3.965258063523309,4.488975195442816,2.2757820083137092
-20.838901869021925,-2.9246130001354014,3.7341204599903155,-2.310922122436323
8.136065053444456,1.0232977146161906,-4.8847944797865965,8.532184833133297
-17.00937351815723,-2.9313210989976777,-4.699181708254958,-2.290806873836742
-66.0500184715608,-8.709362619264823,2.3750591180337612,7.2463496601357535
66.04372401624688,10.342384039698555,7.80988077751846,0.979524771642899
1.02309934396061,0.26348826853349616,-4.4918624971843135,-7.597547794486559
-16.15351937419709,-1.967748512622174,-5.292976999452175,-4.8642210040203535
20.094172930088074,2.8207061222190584,-4.805504562658894,-2.8436552133237494
-23.871050118570473,-3.9422407213306454,-0.5118041715180218,-9.762091320068551
8.416746890598109,1.386356763887224,7.421158759448184,-8.953491547479443
-17.418140078049507,-2.3534813372714285,-0.2657141328033058,0.18363520498136637
45.20894977598219,9.095023148452915,5.873691497778977,-2.8747639672364294
-57.034103873424236,-7.875395400460661,-8.51728301273836,9.740991515897896
-56.63115931859348,-7.080032772257893,3.712859065659505,-0.28278028107838693
-8.397932967210812,-1.1564417054285003,9.206419002294258,6.972700102555188
-23.52228063221642,-3.221994979952053,-2.6435912415578136,2.7359450182175307
