x2 1.5145497229154756 + -0.11643282436312141 x2 / floor * cos,x0,x1,x2
0.9989860774771231,6.214876294252424,8.276548366187468,-2.5306819082719363
-0.844227502396018,-6.456445868763327,-4.2340437213448014,7.567615340601371
1.0825077965461236,-3.8947749655792037,0.39905541064606653,-3.0951168566938554
-0.8425446551997383,5.6592089965282,-2.7089875408064663,1.8121449626770187
-0.9346635168421187,-3.7381555304809475,-3.1859571611003616,1.1053704479457493
1.0904786343325112,5.921149291718555,-0.7763102931919829,-10.235895934986308
0.9207445837588808,5.50261726761729,-10.482580858732053,-5.21704600069472
1.1104665276621581,2.6990597468853688,-1.191465778132008,-0.955372009174547
1.1561558731192445,-7.054712882994918,8.11797478467588,-8.963163455471081
0.9467686465697238,-8.330476580370066,6.847684305068894,-7.309482145916949
1.034841031113984,-7.406780428303143,-5.819844357321479,-9.137318588285806
0.9145358186009364,-7.0815763853814575,3.4481256640094697,-4.085529858988173
0.7770115387867325,-4.657160125335652,-7.5143415844170685,-3.832098204285214
0.9385741347782854,-3.568888571610235,-4.259310774664314,-5.65229363052659
1.1047271702723693,-5.18781212121208,4.827362252104206,4.237146358891431
-0.5386807260555907,-11.852482697815107,-7.744470639089339,10.204490330308284
0.8741349520617624,9.834874181562498,8.527357278587115,-2.1171916269198277
1.0753247621137114,7.929559618711113,-1.3029935438705653,-4.996113640741051
-0.16532744226868856,4.434062798805716,5.983441187635445,7.2032157407126975
-0.7879571794415752,-1.4977572592744202,-2.4122460683381486,7.726067526194604
0.8645693467078326,-4.7882204203252,6.576947360351506,-0.19138449504168728
1.0211228179891245,-0.050141153321046295,1.3793724606000606,-9.032023635681218
1.0488978811335905,-7.293705684712516,-6.018021289926826,-8.61558147712999
0.14631225187727034,-4.2427628587052455,-2.8426236075507574,0.03081510487145671
-0.5147567227667926,3.3007356626348354,2.9326472145182927,0.7171104934650541
-0.8203340878987337,-5.530975214539707,-1.1580985102147165,2.289426673825392
0.778363131251122,-9.424481137668822,3.914129538514334,-1.124212820078649
-1.0669341147321827,1.7703951014613502,5.15984008495462,8.916964671072487
1.1206940040291964,9.392422425203147,-2.2374437741034656,-1.752675542578217
0.8850062722003735,-1.5995687820153002,5.117829949410774,-2.119038862532302
0.8793180275598921,9.294267227742967,-3.3111341046279117,-1.4749719442462712
-0.8816760327694682,-0.19022735374230282,2.715204760977,2.2699134401477856
0.6969238682896928,5.836130609375714,3.3947647326274297,5.849503846839339
-0.10402868115634202,6.739606879197222,-3.2149884818479206,8.996232635330589
0.8844734934889144,-4.695235708850784,-5.6164160639978205,4.191274098124228
-1.0558269947409997,-0.7875967880341541,-3.66941321812528,6.518596774804083
0.9855314467739347,-7.914588925807755,-2.0107563933014214,-4.850828565127969
-1.077372356461284,-9.153021038223828,-1.4316940725832488,7.471474176025283
1.0529001585626512,-5.011752184398388,-1.786533352417701,-2.463955600226374
0.8277341865149724,9.166376035769723,3.7858155981835546,-1.2421751560489616
-0.513647887412411,-7.646446668610172,2.7814124409834178,0.6390699813315207
-0.37997862534928756,-1.9232941759810958,1.298930513083965,0.38690860129756066
0.42725489654627036,-4.111009251693823,-7.099040346909406,3.1840406946518707
-0.7891523977609423,4.724784146754348,-0.6889746978041462,2.197430059715616
0.8125321855805794,5.295957166322895,9.049592131625825,-2.0904661392794233
0.8765847298515499,-5.714578910779011,4.668200510495806,-5.286014341914056
1.027964051035854,-8.682456402820405,0.4311144100173336,-6.433166920358726
-0.7707703655722085,2.143289808296756,1.084021085425237,8.486500593364333
1.1263593992349066,10.783219618283033,-8.360861334212238,-8.464385911290279
0.9816091339971765,1.4010888322943729,-8.28858332435186,-10.631362602837193
0.16332555288801187,-5.821187850879983,-1.5690362471437183,7.196020305138137
0.2733318204529722,-4.0303317478811636,1.9022669012199915,3.3874894963536275
0.9600428918516528,-0.63392292720852,0.9097700645903785,-0.9197697869725104
0.9497742851341817,-6.90953852206072,-2.9722429779591995,-4.58713199890086
1.192536138843208,-3.7289841015521623,-0.04392065513418622,-6.742696304597097
0.8341788978919163,2.091917646060187,8.880975699999897,6.584705250595778
