0.7556176927402871 x1 3.8418576653782672 + asin max x0 * sin,x0,x1,x2
-1.2164055911126403,5.351425164980666,-3.5463921429481284,8.927328974997272
-0.7145437715469125,5.358540627039156,-3.6185373829060428,6.643855130952228
0.41933946627800733,-5.029166943754293,-3.8228840702136417,6.5991741620107325
0.5716678881087127,-9.46751369236522,-3.280216034216124,3.6574887915902043
0.6699747990731191,3.7071901978641004,-3.350529293051734,4.922746112955578
-1.1711140556192672,-1.8519127121205043,-4.751176387299365,-7.5005677538015
-0.9594575856379628,-1.362389622983659,-5.417147654376599,6.085077222680169
-1.035212399412644,-2.2492024516788414,-3.9781575958917776,-5.07766599072906
0.14481686405656763,-4.437656456538596,-3.4410769754417125,8.087254616140338
-0.1789363404447835,-8.147172310514932,-5.32848061184065,2.7019297164994502
-1.0884922713161151,5.777302884827205,-3.314007613452649,-1.6570602755633697
-0.7035590272293372,6.675742229234099,-3.7925572261829945,4.319768120462904
-0.6249855987589287,4.518139350180002,-3.093186599554325,-1.7367095821244456
0.5406441185705421,-4.588309781697247,-3.757539102965291,-2.025106656922837
0.0012128315936203663,0.0012421228718457115,-3.5055738799296776,-0.9307959981691211
0.1929754157152539,-4.313592058919223,-4.2706314989266705,2.628379606721029
0.38927689137662014,0.5374541455371213,-4.169035352350797,3.3823115106715465
0.7289279466309793,0.717025503862208,-2.823741385499357,-9.466778365984927
-0.6148891383726794,8.0624348445919,-4.134007511402951,3.8224916080221667
1.0050923244866994,10.035585141887573,-4.550006555478052,3.1032614559781804
-0.7371291060863473,-3.1300770267527454,-5.3948645651585325,4.459826127799493
0.3014011617475049,3.966675944837346,-3.731763198826839,7.4219608273562825
-0.155238105716856,8.773366108983936,-4.37030301100254,-1.9175416828862555
1.047820436749941,2.8497115592281115,-2.827022405596977,6.552016884929232
0.8418400825430095,1.4799082226380906,-4.357712996142681,-6.010698108669778
0.14946593780634349,8.988070243194954,-3.544367669982572,1.4288172985068008
-0.5889076802794573,-0.896841961058991,-3.5828245291195713,5.472089695212749
-0.9593951898425322,7.433938583463899,-3.112274035805891,5.635401264829015
0.8352957745256165,1.2597750254826237,-3.54162048777948,3.639917962259636
0.8989964947477896,-6.0110376916905635,-3.63664129613766,8.654353435333725
-0.7361214657287881,6.4294199519017985,-4.685578316968137,-2.45222630784264
-0.8249706592209866,5.85414756279615,-3.215411766997633,4.991615443256157
0.8560659656964041,1.8522458972452387,-3.4754905153029876,-2.7066701854987842
0.7982374462481401,-9.366246607902323,-2.433333693008574,6.796560295675034
1.1212600215855688,9.177539694548788,-4.1662296706476525,7.115996054341006
0.8352682562050227,-6.542386111986469,-3.6186710417122914,-10.263363887378034
0.826931436044844,-7.533540993006211,-2.770532936607697,-7.131037167853582
-0.10818475575213657,4.199132040208069,-4.89702611196952,4.156271784263688
0.9023706859072974,-4.930180446547956,-2.753518745652225,-6.857367853586822
0.3959280256664372,-5.451267724560995,-3.6975393571615327,11.208407606621934
1.0129827727483172,-5.656842745999899,-3.4683367838414423,-4.021671663598908
0.8115868884306083,-4.164216828720457,-2.837579533055967,-1.4409557770781987
-0.23299209038955154,-0.3415094695478224,-4.493064089954646,1.230084601579864
1.0875669151282978,10.77895844031001,-3.612167996136286,5.14145857787393
