6.707484551175785 x0 mod acos acos,x0,x1,x2
0.7895604552599825,-2.1168767240484385,-9.169936778077773,-9.131547902758237
0.7244546837670991,-2.824338040894183,-4.3433968093886275,8.736013930063947
1.0485587958379785,-0.9004727726006255,-8.028017220161077,7.776986288326503
0.3577106936387942,-5.252086559248116,-1.4144586488247302,1.8170550665513483
1.1236409515923729,-0.9875457720698101,3.5376960301748155,-4.277777355508993
0.8005775371282842,-2.0414293713510614,3.8425498385423476,5.400387111809946
0.8940740076786623,7.07339614066745,-9.160461314361223,10.55863300495454
0.38700630747314546,-1.1295844013617395,-3.294286400038939,2.550694975767599
1.4301137194554618,3.132319504075247,-4.12528226766378,7.404343890509
0.5196931901765511,-0.976977825380861,9.038534254276827,-7.544793457568834
0.9033999494103345,-2.7558018715739214,1.0085607098984462,4.7725986250609065
0.6332811285606448,-5.214212550337897,7.545804423991463,8.25709019232042
1.2496328243404824,-0.9797710030308051,0.9880530900790615,5.589048373823208
1.0744930108246966,-1.2180205348057476,7.601346708658567,2.5610193563961534
0.9595846759219244,1.842842747683983,-7.527156601660676,-6.827138411310471
1.4302865506369893,6.212722638634735,-6.955616375287488,-0.6172467454530166
0.6570939858776309,2.493936912067773,-5.334384988121468,-1.2466435013767765
0.5648320041031445,6.043501451249842,-2.2744850063553863,10.250834701745504
1.0880984356014811,-1.7981093881767107,-7.164727917799054,3.546633451073682
1.267385421376995,1.08864366141719,-6.427849674674418,-3.611794737965889
1.0140467481441835,5.907259636216729,-1.58215255934463,8.641244103267097
0.9376096525948859,0.8696283709461415,1.5811252991946148,-5.131054065366722
1.5356068123645668,2.1711779732481054,2.533973165148363,-1.6552802913544897
0.7296472693104243,-0.7155479810592515,2.44116025236425,-2.714427304462588
0.7261847126552723,-2.0549447569177453,4.358835561283366,-2.3476805641619736
0.4765630208642673,-0.7435968176024876,2.1212087677752827,2.2812545281513836
0.47750396597542377,2.111838661531352,6.980298449287932,-5.293044722318349
0.9297670333215127,6.243423365540565,-2.1509224993620832,6.057631770511746
1.0480907395483658,6.132073018939895,-10.171133109221286,6.680346572310203
0.2812682362555939,2.1106805150629335,-2.835312516370921,-8.742327539670102
1.3854439221947874,-5.334604820100639,-8.945838318828626,3.2752560161321274
1.1619989012045953,2.9030714672158338,8.786055821597127,6.58015756865427
0.6785253425362089,6.818807982078214,-7.314013591095802,-1.3410874997321063
1.2358030771604034,-5.2434733866605585,6.3283857218387976,-4.98327243914507
1.4000593769928555,1.439217510959646,-1.6535608212348376,2.359307564881306
0.6900441182701046,3.156064034140242,-7.939524505122779,-2.557614781931123
0.8845923080950335,-6.431472496043272,0.32345624005082024,-4.828695053808364
1.211005212627055,-0.9718010387770013,6.433434935128565,-2.2412418603071638
0.6655037085627139,-0.7717375032358275,0.4399971045537574,-3.0009489932932145
1.0702857629115123,-1.3016526266039714,-2.6123432394212465,-7.601732431765786
0.8196692298653532,1.8284646658124688,-0.5740046252396286,8.746538604898621
1.0602928485143344,6.035202413809113,-5.023303552186342,3.0954429275573587
0.6360820675823983,1.5569284698707104,3.754184359906721,-9.426437028350655
1.437970636701144,-1.026841031541438,1.1470031232232523,5.824993925270068
0.7413876251036775,-6.133519108088166,2.8061197358132084,-9.718510923302226
0.20591450430112074,-0.800739771518567,-7.99783320407239,1.0910886915484028
0.6779556313856715,-3.435861352121775,6.715301012145843,5.113500635592976
1.0673178536751045,5.261045325393257,4.525252111919674,-1.7030139623707352
1.00490877686262,-5.29115822315434,3.015841468939597,0.0665737972091055
0.10340460859874956,6.3299971633776195,-4.83597531159045,0.21525389138278261
0.8071037399511704,1.816683748882437,-6.094949850549721,-0.34896552227091043
0.4927913540668472,2.2529771365632296,-2.0504378167302466,3.124630683421569
1.0838298358739245,-4.34677861714653,0.33171646817599637,-9.026543882932687
1.629489641512721,1.4943757141341507,-8.912187546012278,7.751999902159187
0.6660448646334461,3.364112556259973,-4.274810236247304,-1.3230604570889002
0.351236017234829,-6.323424784026133,5.868080485566979,1.1568682898938298
0.627544584786294,0.8333015218610244,8.400486422262812,-5.0295295540908445
0.5556938985160721,-1.7311805133024811,7.767977198663945,6.640078429767811
0.9105898366163967,0.7226301274010308,1.7759475080610538,7.910435556235359
0.691070722664659,1.1549439939532415,-2.4609040890831904,1.5386091561318742
1.0674546546610972,-3.030079578237812,0.6969634812398392,-4.138551050431657
1.290996124107215,-1.4116240446753534,3.3625097971724536,-10.40781269139377
1.236905935896432,1.8185703884592843,-7.91593172421699,-4.5595479160667445
0.43753935449568643,1.0436694176762622,7.548941600393341,0.9776662447039668
