x1 2.3936363571706227 * exp,x0,x1,x2
0.000000014667442588537482,-3.893510606789136,-7.263772521850816,-3.0738048150958748
6166170781.544437,4.112782516986609,9.325419596060781,10.412417373519244
0.0000005452228596779249,4.534145503338372,-6.139295480300612,4.537601910675547
0.00000000018876879213101867,-7.723782059249481,-8.230980906457159,-4.067083589022999
170310922.6920189,6.966469479994446,9.56756856137821,6.6299788952079375
0.0000000002884492563262882,5.020350152285351,-8.311936246748406,-6.851632375535695
668050599.8155612,-0.1586040914695903,9.722336812317375,5.457764060961892
21520.403424929653,-9.439494668581355,3.4883199133432603,-5.676657737430289
22115564.477777608,-10.107710917374128,6.712961689467376,5.405761050925316
65086.3534414429,6.146333296728266,5.247519590744406,1.3363388865829635
16.29125592404047,5.326597995936701,0.8598983099670209,1.1749805750091813
0.0000006491861754541478,3.8392677228247654,-6.895837876799453,5.448890806446272
0.000009850095262754664,8.22516823196161,-5.160384351311282,-8.515847378015174
7132649.701516122,6.644000705118982,6.713339722654452,11.0523626047284
68856010.88562809,-8.085663264016638,7.588281464103515,4.6580489689252
0.000000005426947415046038,-7.951684946719432,-7.422487389569287,-5.658524979665213
59.81332070777089,-2.7364654308829577,1.2545846616540768,-6.158518294425638
0.00000000006358223542077346,8.013496543100848,-9.81243167520451,3.9663763435121315
0.004508211727867698,-3.4891170802874947,-2.6129949406944504,0.8472889090797651
15245616.448702922,-5.083719825717502,6.575372841368681,-1.8151526593489424
2642.8660125435986,-1.5596648441812868,3.856449465115164,4.663337427936527
0.00000000008655965243918113,2.1430673858384472,-8.76625809660782,7.018212540901901
9812194802.616726,-0.1364546540666525,7.4996510370737415,6.715841132463717
0.000000000043635516019139157,-7.320813658411308,-10.259035348922819,-3.7448934429238774
135246.29116483533,0.836695849269397,5.614627495309427,-4.091416974609356
49296.97397928852,-5.496766188316688,4.296698503115484,-4.14236138431537
0.00000000013121877969931272,2.8311525519884073,-9.056049302749301,1.4206878510039773
381816.81560204685,-6.383186101869546,5.235040287823409,-8.647645849544936
14.080249515679398,8.699783718350576,1.0558109482204008,-6.204650127381004
2392.5101306217375,-2.6526023310491103,3.387994837909339,2.441414748259293
310306.0684859061,-0.0970168430918423,5.385705219266841,-1.639694529863423
0.000027759683732435235,1.8203063807365973,-5.11742124100345,0.4804336781091062
0.000000025951421116530843,6.78138913046308,-6.456737664701438,-8.767168928648166
0.000000006098940840877218,0.5621378662814773,-8.880754776720794,1.241796006493322
0.000000012215230799200169,11.067671595732147,-7.989340222163159,-1.166748111342952
0.00026200226099530957,-4.614873239470617,-3.071350228794342,-5.646778038586079
0.0000000012545503829801072,5.7221590981925194,-9.828952891494112,2.3425480041331204
3582.6154563634377,-3.7289816155721547,3.032152942902484,-2.5945238478897528
48883251.480831146,-9.153534300412433,8.207769541835546,-4.145089348658937
0.00012622731354285826,8.510304838059685,-3.8743471933448754,-9.24230675621122
0.0007538757731556234,6.847030528828673,-2.6795037589946307,-0.6412334820005894
0.000000005097424090300375,-5.77040986375948,-8.117160128768514,-8.624385682063997
0.00000000017015368858498204,-6.489407888106912,-9.304023953103837,4.332010104090742
16.516118521969474,-6.301977322969182,1.07787417993584,-0.43720105330792225
104972.75043035342,-0.44713613444793504,4.791034540805122,6.547184594642231
0.00000011232389386541519,-8.639190439989411,-6.975656266638963,9.303604967160915
14645757506.228819,4.915559072275294,9.824677417420556,0.8114289337948121
0.000004646967409851075,-3.3701104671804623,-4.644831524494542,-4.0461121020205075
21415016408.74532,-7.203911048411445,9.767364552741535,-6.744772409043879
9105200.124570444,-4.978243731756187,7.348293017068504,-8.453535337047919
0.00000000021755502872094526,-4.036999405723773,-10.14082213122782,-3.5470240960222843
0.000003030699895069436,-5.8554544584925665,-4.779395772573092,-1.5402244163169672
85.11650193884013,1.1976830879858167,1.803333694747612,-6.842941349846147
0.0066881065860748936,-6.80144881450128,-2.1471364050729704,-1.2268183742601106
0.0000006266285162707086,6.059981315911871,-5.901942722060559,-2.124679434934414
221.87105725581677,-3.50793606483898,2.1275409808553265,-8.310296262785972
8.852743624109207,-0.46387058789149693,0.7906179368162398,-0.6538327572334603
0.0000000006436822554066088,-6.198445389537382,-7.854487450634775,-5.969692781335308
0.000004724298959659731,-8.131211781845208,-5.067623167298331,-3.969925946930751
37525.74322786345,-0.792720473238853,4.667020665828038,-5.538018374637402
0.00000000017132288187720491,5.472908936411861,-9.14681689955604,3.7087163228571622
8446332.867774764,6.689009394046179,6.249150321018277,10.749728747950039
2.0877415713313203,4.722261826121803,0.3102112980609459,1.7592605738096414
9718.345599219687,-9.173933040129873,4.455523025991918,2.4813807537256527
0.00005345866039190351,6.3413965135918,-3.7177773868107473,8.713607110487029
0.0000000031415155696097263,-7.365250434062185,-9.095403218265947,0.4855214509565511
0.000022779076004082625,-9.15882501777697,-4.032882615282134,8.056498584331099
0.000002188822368240349,3.9729443111357963,-4.701677124733054,0.1250134893557888
1526002.817326121,3.5351236396317383,5.300095022865926,4.212492992441781
