x0 -1.2445143848614872 max x0 min x1 -8.583734953903972 + x1 abs * max x0 log sin sin min,x0,x1,x2
-0.5207408538773287,0.545808150258074,1.993244658460947,8.515331404909974
0.687221036516103,6.4486656419618145,10.897570424916072,6.222487170375049
0.7323568024069277,7.890983858856825,-2.4774918998396416,6.2463934602850335
0.8760571599383096,3.769958574611794,-5.074047818980257,8.561845665016445
0.42773832964814223,1.4585814081770572,6.222897348075788,-0.5475463206091495
-0.16746729396760743,0.736477392792577,-3.345536949628269,1.3418429834324657
0.7731960778933636,7.14751549629263,-2.2064834191184723,0.5261490678470663
0.8654388969651687,3.9119494299033146,-3.784756509109989,-3.334006898972332
0.8220573675120334,3.210850059097152,4.317325727632322,-6.492431710892003
1.0689579901948305,6.146903392402311,4.981978213815416,-12.447472542768482
0.8130908293441262,6.925449135639073,0.3269914396446797,-8.336031333724062
0.7150012126371937,10.159320125131321,0.22750432021729788,6.442131135870759
0.19468700805876638,1.0658134623398154,-6.447960252721196,4.534615394416579
0.39570063264744665,1.400287240581327,4.248699490134471,-7.501788577142001
0.8501325655061768,3.3404747477917502,-6.209965246842484,-3.3179013326120517
0.8524410830445608,3.0310390864357624,-5.857921455294873,4.828846164051614
-0.41705043504294653,0.6690926951355443,-0.94755507699434,6.29576999215847
0.7346780630545081,7.3247505703503215,-7.217990614427793,-7.591100509242186
0.8123581274173897,5.653216499180645,-1.836011139489092,-8.428808562892113
0.11338830845190906,1.1401689177619352,-7.209064912491411,4.062571083163063
0.38567315333929486,1.3475293563246782,8.979776524823947,-11.402173904409034
0.981035466649818,7.258849924988579,-5.980355225798481,-9.50249376134682
0.7370755381247683,8.428971789229552,5.21337037991037,6.235885403132843
0.7329388395984416,1.9977036945673723,-5.7667736336755535,1.6959650630810166
0.6738578588773374,8.917410237394057,1.612767508666163,-4.926889668346846
0.8092069707972467,7.6466836414686625,7.809191984072457,8.389321708205337
0.019281101948812048,0.024691603889796628,0.2862306589724983,8.121541436390311
0.8433085797210681,7.1729690308068506,1.6867878778361955,-5.159472376040033
0.7891836848073427,6.233517061512889,3.488756113588037,-1.5351458204205615
0.6948713957039994,3.162512603318451,-3.024255657193148,-7.806874841983422
0.942165000223052,4.834520068413968,-6.715861443144516,-5.886234649218736
0.7811344770954727,3.8517946639732283,3.9271042936641725,-6.578834506853092
0.7622917030411623,7.843501277110285,8.943898840500104,6.586188246865751
-0.5404538643262643,0.6686727139858978,3.0424998854616097,6.677432930876553
0.7243715692709392,7.261184936893581,0.3100366727279781,-3.0786661778612596
0.7552795157066726,3.1471248758973362,4.205117289687884,4.936093930325907
0.8666575848139774,4.668371158017469,-9.649595440026788,5.025289793575628
0.7489424398879161,3.3018834558922463,3.3885568184723875,8.304445424622529
0.841008365338759,5.166359755997294,4.302112166434655,2.3722325051115756
0.5748598038963297,2.7666466052909064,-8.654762947885672,-0.1270175005793113
0.7106927745306113,8.469603266831744,4.192570278897133,-10.073559067904569
0.8346542683224524,6.065603144595092,-4.140296823719429,-9.348746294930406
0.7334113520801924,3.39355794409551,-4.5984577572505145,8.557759522084734
0.7546300469300375,9.623649296880654,0.6962122397534966,9.789938189715219
0.7155796698976483,8.3052122679548,-7.332692943302865,-5.056135601411706
0.8452055594846629,3.8350813355649382,-8.811592367413875,0.17225371598456962
0.6913795538420004,6.731135834717797,6.9660716261872455,-5.369096106816549
0.9954730727100187,5.738089254102606,5.344686687722704,-0.5951024108723633
0.8285661958915727,6.750788538529093,-4.086281522427411,0.36218813855015186
0.7296562320984149,5.940707426392594,-6.274753781942589,-7.395467258755143
0.8992236231859525,4.750494867509911,4.790162854399279,5.7774735835019975
