5.078122427982452 x1 mod cos sin acos acos,x0,x1,x2
0.6124301471427451,-3.5814031292952606,1.574488481885612,-4.7459272713602525
1.0106018191782495,-2.2099837929776727,5.694041778715332,-2.25396672479156
1.0181279677134505,3.9168499194122934,-0.04519882481026124,6.4953824404844935
0.7246481954116508,7.683886656608887,-0.5615982639520646,6.755617370714025
0.9284077292103501,-4.124395232272873,-5.2777748746896735,0.21349225949708525
0.9050863330306532,8.141474935767238,-1.8888708277392892,1.7465745364620062
0.7888301724578318,-2.2444129397075834,4.881110411166588,5.887931467635669
0.7710900382219924,5.101279026164469,-4.039526805357051,-1.1235022115760767
0.21235008770306985,7.356261240597669,1.0721766266356072,5.459842405384106
0.7529655241725504,-6.035960767356396,4.364514414498803,-9.039083965827535
0.8625213845170699,5.559546671942681,-0.9641740764755002,-2.8320206767997154
0.5895041148954207,-2.36123162166892,1.44979752450089,-8.950300481445751
1.1522424372391826,-7.494972407117015,-0.06493793230566286,9.737408494589191
0.7285555270450871,0.2377768762390017,-5.052626935071612,3.0072735769101246
0.8999631532366263,1.2934848572648125,1.1861618419492095,-8.482423238947334
0.4548057161844425,1.250588407553095,-3.8411570822716343,-1.3075542873171737
1.036085479929244,9.124675262205624,0.15857873625445723,8.351519154697154
0.7309931387622152,6.7024995965404806,1.2877780841213982,8.979823527276244
0.9878656789684276,8.523290529181924,0.2541882295151231,9.22229972164248
0.8888173888038566,1.9619364207960155,1.837776722198604,-2.930885244873156
0.8481553508600885,7.633471217687428,-0.026766351565669616,-8.755567379091813
0.6876244704932176,-8.21811301371592,-0.6102592429111846,-2.491828744846454
1.028873428155758,8.762778957510294,0.24582680573341004,8.481452858684053
0.5176364815960979,-7.073128913275262,-1.061586769994172,7.291424420500782
0.9404100579451854,-5.760165272934122,-4.741301425854298,-4.957952549534442
0.7923475279735179,5.9431607916588,-0.37651544359524625,-7.861528575233598
0.8745885402981162,2.0888831123680967,0.18826919205756817,2.767531599822193
0.4899855600676274,5.122016168874419,2.012023555204776,-6.337539876123066
0.9238604662547728,-9.132499394876897,0.03659022329076215,-4.269326021098768
0.8549838679531211,-7.205975794275323,-2.0054338773860803,-8.814465682844281
0.6809787389597816,1.6811422693582156,4.736660624561641,-6.301931835836462
0.9378272085507212,0.8305398136597387,-1.4352814728947545,-10.885369307268205
0.8234833936515259,-5.224733111370552,-0.1962163542607739,2.719687559317487
0.7784348397336966,-4.319777061694965,5.114109712659195,2.7707077560536453
0.17801791613666407,3.82347081973117,-1.4291512039974805,-8.023218958015345
0.983293659338268,1.0171727967880642,0.527741365482452,-10.147624537088541
0.8575186568634795,-7.163816741176717,-1.4826502297877118,-7.004954310638072
1.089446761378962,-2.3891464434443663,5.195138211472444,4.272109712699783
0.9324757299618824,3.16354334820905,0.31222461365676973,-9.88056459591062
0.41879785323370133,-4.405077028697003,1.6312542469509879,-8.58961091862383
0.5139877805327954,1.8856679611162495,-4.007603803386231,-6.189830185234354
0.957943004187084,7.926096906529132,0.12493192640317163,-8.612108433630135
0.8519762778826787,-8.285182141215634,4.463183359688832,3.753753716519336
0.8875965180448868,-5.299675807436073,-0.13532501075358416,9.23499278315543
0.9905429290745359,-9.621281177803086,-1.2210827801555435,8.163851122704209
0.9297768727387545,-5.312437903469574,2.4517112451812726,-1.244414234798106
0.35690728425442625,-9.967234252295055,1.8632725176531153,6.423540807958322
0.575165206865631,6.822714497407681,-1.6078511576558552,-1.7420660351697999
1.0266971366208069,-4.917087941384948,1.5478216112080796,4.283740606007504
0.5912715934361483,2.006406391814132,-5.083630901976918,2.5653058101731516
0.7740359652128388,-5.733519852468755,-1.4053819839437347,-5.172108862376385
0.8676206284861587,0.4259499369466803,5.148527220449908,-2.5658618674032754
0.7728885224115004,-6.293512395821447,0.035886548188126415,4.734248450211522
0.6780692393457254,-10.12333290447596,-1.9700965311703582,-8.005694761868066
0.40806162447076,-2.6034250249579682,-4.206227918005788,6.861072327291416
1.045250107958553,5.208313598071353,-0.15475454976659384,6.943842567634354
0.8139871975636834,3.659439120294676,-0.0245111663222341,-6.295363161055849
0.9270328868041323,3.1926035746751564,0.1977252283016122,0.7862505751312565
0.6855644725199226,8.880574769311178,2.0800076359093875,-4.846993252824139
