0.7340599151842753 x0 - acos,x0,x1,x2
1.4558633163290229,0.6280733113414911,4.9093598736955135,0.9433487131214946
2.0637732948530254,1.4485844057163442,3.2842097089355633,-4.283268302400745
1.0311362799856296,0.21194278228366634,5.97006242800299,4.651896949227886
0.48896194121461944,-0.1468940496249897,3.1000697251128826,9.148602819371732
1.0297174609136073,0.2891700891846344,-1.8154538373701616,-8.605352008076865
2.4518278440545536,1.181065991896048,-4.335968159883074,4.7450328909376935
0.9742428364775287,0.33920704652559924,4.547522005502479,1.2662889658025798
0.9973200107980325,0.07391587720993777,-6.774659104102059,-3.7734970229189875
2.842915227211063,1.3480946788445578,1.6925858832034444,-1.5824189774665784
3.0891797617013212,1.5950014844034401,4.142884673984313,9.132069359287787
0.31294196521028605,-0.24238461504546416,0.3144936276502112,-4.468644080853995
2.265251679467983,1.2132885849142474,3.92082881913604,5.502239480582941
2.17838451850181,1.365608847667566,-0.6334227203796009,4.1320010512267755
2.4367462698648503,1.709635674993,-5.8102938626356035,-5.236968537591449
1.350620881848704,0.608981363890523,8.750529876603032,-0.42596865318065424
1.9764945338169404,1.2997440164532075,-4.186040891505564,-3.2765457498395754
2.3343573803378406,1.4711876751527289,0.825168825976521,-0.41571026212761814
0.8540958451779268,0.24207099278246041,4.771908669392862,-3.408144448727142
1.8736333718559386,0.9230988237850857,-7.8323869746352255,6.944424917317044
1.5289294108686404,0.6679121978849496,-0.34905939158258303,-6.068605415130685
0.5939853379981803,-0.08490152356050332,-8.594889284939676,-6.52154354068146
2.0998424042383657,1.7363736213019074,2.504160521643666,-2.9855666981744435
0.5169217655838781,-0.1289466830113606,1.9241093757549106,-4.695044933895246
0.7671791295843577,-0.04312810739395209,-3.6467200321953355,-4.290884581711829
1.557721905278473,0.5597603187476244,8.564343637638292,-3.008266089115145
1.3065972364336311,0.5786734660339291,-0.667173665463951,0.29437044358021874
1.9147510397439782,0.975638420614291,8.880527793880052,-7.393039108644882
1.6186729476793327,0.6564055398644965,-7.362380819036485,-0.25547541090245485
0.4614289497996453,-0.1617192126824322,0.6909268883418478,-1.6649080950803652
2.9613854788940457,1.5480682613069798,8.24106541474724,1.456412840862662
2.135841499120492,1.4841418577952825,4.055503080203966,-3.563537609242775
2.791288820027627,1.6405974628199747,1.4356807507989724,2.962189237735516
0.9238505941993714,0.06434152811911838,5.620954671456199,-6.61778826687393
0.7914357381623864,0.08871580403244567,1.705770583810689,-1.1521050457563489
1.242050012675223,0.4013228236575287,9.55124851191351,7.740024214366536
0.6973392292794415,-0.07767344988201114,-4.676206891182136,6.538565845864486
0.8924460719243525,0.07561758978205267,9.92026803730745,-4.492642620041952
2.1804149421879533,0.841928960009287,-9.246055190801489,-7.1438804330878325
0.8128252481019258,0.13934373227184563,9.735834468767091,-6.776481850046366
1.9672806763968154,0.9792359485521822,6.647017764020994,5.543856262300552
0.8930535475925186,0.12317484594060188,-6.333261539013715,8.935329749036919
1.8027793793216425,1.1391540891872556,-2.4687426319056467,-3.5092756836216066
0.7848729669061929,0.08030070967556271,-9.982421649503541,-7.467423737852258
0.6411147116738323,-0.056616667771506715,-3.051678433248735,-5.070931174721071
1.7694850413923024,0.9870587601796568,0.3071374203417164,4.312506283071632
1.4701379566405155,0.6482868395435788,4.001717791202248,-2.8988565381411715
2.9227313756390005,1.3325932990445504,8.717248362096194,3.3773276209084484
